192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=32 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=33 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=34 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=35 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=36 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=37 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=38 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=39 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=40 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=41 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=42 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=43 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=44 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=45 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=46 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=47 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=48 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=49 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=50 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=51 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=52 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=53 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=54 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=55 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=56 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=57 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=58 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=59 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=60 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=61 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=62 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=63 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
192.168.3.1:<13>date=2016-02-21 time=20:05:23 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0001000014 type=traffic subtype=local level=notice vd=root srcip=85.243.247.32 srcport=3235 srcintf=wan1 dstip=64.71.8.195 dstport=64 dstintf=root sessionid=15255110 status=deny policyid=0 dstcountry=Reserved srccountry=Portugal trandisp=noop service=SMB proto=6 app=SMB duration=0 sentbyte=0 rcvdbyte=0
