192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
192.168.3.1:<187>date=2016-02-20 time=11:57:39 devname=sjc-r1-fw01 devid=FGT90D3Z13006177 logid=0101037121 type=event subtype=vpn level=error vd="root" logdesc="Negotiate IPsec phase 1" msg="negotiate IPsec phase 1" action=negotiate remip=85.243.247.32 locip=64.71.8.195 remport=58853 locport=4500 outintf="wan2" cookies="25164f4df6a6e484/1ec93756712b2fee" user="N/A" group="N/A" xauthuser="dusan.tomic" xauthgroup="N/A" assignip=N/A vpntunnel="NativeIPsec" status=failure result="XAUTH authentication failed"
